TIPO;NUMERO;DATA;PRECO;QTDE;LOCAL_ENTREGA;DESCRICAO_SITUACAO;CAM;PI;NOME_COLOQUIAL;PROCESSO_AIP
EO;270812;05/06/2023;315300;3;BAHIA-BA ;Agregada ao Processo;B002;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;146/2023 - 22/06/2023
EO;270817;05/06/2023;315300;2;DISTRITO FEDERAL-DF  ;Agregada ao Processo;B007;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;146/2023 - 22/06/2023
EO;270814;05/06/2023;315300;3;PARÁ-PA  ;Agregada ao Processo;B004;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;146/2023 - 22/06/2023
EO;270813;05/06/2023;315300;3;RIO GRANDE DO NORTE-RN  ;Agregada ao Processo;B003;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;146/2023 - 22/06/2023
EO;270815;05/06/2023;315300;3;RIO GRANDE DO SUL-RS ;Agregada ao Processo;B005;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;146/2023 - 22/06/2023
EO;270818;05/06/2023;315300;2;SÃO PAULO - SP;Agregada ao Processo;B008;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;146/2023 - 22/06/2023
EO;270816;05/06/2023;315300;3;MATO-GROSSO DO SUL - MS;Parcialmente Atendida;B006;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;146/2023 - 22/06/2023
EO;270811;05/06/2023;315300;5;RIO DE JANEIRO - RJ;Parcialmente Atendida;B001;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;146/2023 - 22/06/2023
PO;1356959;25/03/2024;290000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;146/2023 - 22/06/2023
PO;1353162;08/12/2023;290000;1;MATO-GROSSO DO SUL - MS;Com Ordem de Compra;B006;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;146/2023 - 22/06/2023
EO;244217;05/11/2021;189990;1;RIO GRANDE DO SUL-RS ;Agregada ao Processo;B005;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;166/2021 - 01/08/2022
EO;244218;05/11/2021;189990;1;SÃO PAULO - SP;Agregada ao Processo;B008;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;166/2021 - 01/08/2022
EO;244216;05/11/2021;189990;4;RIO DE JANEIRO - RJ;Parcialmente Atendida;B001;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;166/2021 - 01/08/2022
PO;1324092;11/08/2022;189990;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;166/2021 - 01/08/2022
PO;1329435;23/11/2022;315300;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;166/2021 - 01/08/2022
PO;1334473;27/02/2023;315300;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;166/2021 - 01/08/2022
PO;1324093;11/08/2022;189990;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;166/2021 - 01/08/2022
EO;228942;14/12/2020;143880;1;AMAZONAS-AM;Agregada ao Processo;B009;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;37/2021 - 04/02/2021
EO;228935;14/12/2020;143880;1;BAHIA-BA ;Agregada ao Processo;B002;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;37/2021 - 04/02/2021
EO;228940;14/12/2020;143880;1;DISTRITO FEDERAL-DF  ;Agregada ao Processo;B007;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;37/2021 - 04/02/2021
EO;228939;14/12/2020;143880;1;MATO-GROSSO DO SUL - MS;Agregada ao Processo;B006;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;37/2021 - 04/02/2021
EO;228937;14/12/2020;143880;1;PARÁ-PA  ;Agregada ao Processo;B004;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;37/2021 - 04/02/2021
EO;228936;14/12/2020;143880;1;RIO GRANDE DO NORTE-RN  ;Agregada ao Processo;B003;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;37/2021 - 04/02/2021
EO;228938;14/12/2020;143880;1;RIO GRANDE DO SUL-RS ;Agregada ao Processo;B005;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;37/2021 - 04/02/2021
EO;228941;14/12/2020;143880;2;SÃO PAULO - SP;Agregada ao Processo;B008;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;37/2021 - 04/02/2021
EO;228934;14/12/2020;143880;1;RIO DE JANEIRO - RJ;Parcialmente Atendida;B001;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;37/2021 - 04/02/2021
PO;1303629;07/05/2021;155772,2;1;RIO DE JANEIRO - RJ;Aguardando OC;B001;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;37/2021 - 04/02/2021
EO;211954;10/01/2020;147786,5;1;AMAZONAS-AM;Agregada ao Processo;B009;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;54/2020 - 05/03/2020
EO;211947;10/01/2020;147786,5;3;BAHIA-BA ;Agregada ao Processo;B002;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;54/2020 - 05/03/2020
EO;211952;10/01/2020;147786,5;2;DISTRITO FEDERAL-DF  ;Agregada ao Processo;B007;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;54/2020 - 05/03/2020
EO;211951;10/01/2020;147786,5;2;MATO-GROSSO DO SUL - MS;Agregada ao Processo;B006;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;54/2020 - 05/03/2020
EO;211949;10/01/2020;147786,5;2;PARÁ-PA  ;Agregada ao Processo;B004;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;54/2020 - 05/03/2020
EO;211948;10/01/2020;147786,5;2;RIO GRANDE DO NORTE-RN  ;Agregada ao Processo;B003;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;54/2020 - 05/03/2020
EO;211950;10/01/2020;147786,5;3;RIO GRANDE DO SUL-RS ;Agregada ao Processo;B005;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;54/2020 - 05/03/2020
EO;211953;10/01/2020;147786,5;4;SÃO PAULO - SP;Parcialmente Atendida;B008;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;54/2020 - 05/03/2020
EO;211946;10/01/2020;147786,5;3;RIO DE JANEIRO - RJ;Parcialmente Atendida;B001;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;54/2020 - 05/03/2020
PO;1300743;08/12/2020;143880;1;RIO DE JANEIRO - RJ;Aguardando OC;B001;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;54/2020 - 05/03/2020
PO;1300744;08/12/2020;143880;1;RIO DE JANEIRO - RJ;Aguardando OC;B001;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;54/2020 - 05/03/2020
PO;1297894;17/08/2020;143880;1;SÃO PAULO - SP;Aguardando OC;B008;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;54/2020 - 05/03/2020
PO;1300137;23/11/2020;143880;2;SÃO PAULO - SP;Com Ordem de Compra;B008;190018818;CAMINHONETE CARGA FURGAO CAPACIDADE MIN 1500 KG;54/2020 - 05/03/2020
EO;241529;06/07/2021;81300;1;BAHIA-BA ;Agregada ao Processo;B002;190018814;CAMINHONETE CARGA FURGAO CAPACIDADE MÍNIMA DE 600 KG;117/2022 - 10/05/2022
EO;243785;22/10/2021;87000;4;PARÁ-PA  ;Agregada ao Processo;B004;190018814;CAMINHONETE CARGA FURGAO CAPACIDADE MÍNIMA DE 600 KG;117/2022 - 10/05/2022
EO;243784;22/10/2021;87000;4;RIO GRANDE DO NORTE-RN  ;Agregada ao Processo;B003;190018814;CAMINHONETE CARGA FURGAO CAPACIDADE MÍNIMA DE 600 KG;117/2022 - 10/05/2022
EO;241530;06/07/2021;81300;2;RIO GRANDE DO SUL-RS ;Agregada ao Processo;B005;190018814;CAMINHONETE CARGA FURGAO CAPACIDADE MÍNIMA DE 600 KG;117/2022 - 10/05/2022
EO;241528;06/07/2021;81300;6;RIO DE JANEIRO - RJ;Parcialmente Atendida;B001;190018814;CAMINHONETE CARGA FURGAO CAPACIDADE MÍNIMA DE 600 KG;117/2022 - 10/05/2022
PO;1327512;14/10/2022;122000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018814;CAMINHONETE CARGA FURGAO CAPACIDADE MÍNIMA DE 600 KG;117/2022 - 10/05/2022
EO;226320;16/07/2020;81300;2;BAHIA-BA ;Agregada ao Processo;B002;190018814;CAMINHONETE CARGA FURGAO CAPACIDADE MÍNIMA DE 600 KG;123/2020 - 10/08/2020
EO;223874;16/07/2020;81300;12;RIO DE JANEIRO - RJ;Agregada ao Processo;B001;190018814;CAMINHONETE CARGA FURGAO CAPACIDADE MÍNIMA DE 600 KG;123/2020 - 10/08/2020
EO;223878;16/07/2020;81300;6;RIO GRANDE DO SUL-RS ;Agregada ao Processo;B005;190018814;CAMINHONETE CARGA FURGAO CAPACIDADE MÍNIMA DE 600 KG;123/2020 - 10/08/2020
EO;257904;25/03/2022;87000;1;DISTRITO FEDERAL-DF  ;Agregada ao Processo;B007;190018814;CAMINHONETE CARGA FURGAO CAPACIDADE MÍNIMA DE 600 KG;142/2022 - 15/08/2022
EO;257905;24/03/2022;87000;1;MATO-GROSSO DO SUL - MS;Agregada ao Processo;B006;190018814;CAMINHONETE CARGA FURGAO CAPACIDADE MÍNIMA DE 600 KG;142/2022 - 15/08/2022
EO;257906;24/03/2022;87000;1;SÃO PAULO - SP;Agregada ao Processo;B008;190018814;CAMINHONETE CARGA FURGAO CAPACIDADE MÍNIMA DE 600 KG;142/2022 - 15/08/2022
EO;272483;30/08/2023;148400;2;DISTRITO FEDERAL-DF;Agregada ao Processo;B007;190018814;CAMINHONETE CARGA FURGAO CAPACIDADE MÍNIMA DE 600 KG;173/2023 - 07/12/2023
EO;272482;30/08/2023;148400;2;MATO-GROSSO DO SUL - MS;Agregada ao Processo;B006;190018814;CAMINHONETE CARGA FURGAO CAPACIDADE MÍNIMA DE 600 KG;173/2023 - 07/12/2023
EO;272476;29/08/2023;148400;2;SÃO PAULO - SP;Parcialmente Atendida;B008;190018814;CAMINHONETE CARGA FURGAO CAPACIDADE MÍNIMA DE 600 KG;173/2023 - 07/12/2023
PO;1373222;11/12/2024;124000;1;SÃO PAULO - SP;Com Ordem de Compra;B008;190018814;CAMINHONETE CARGA FURGAO CAPACIDADE MÍNIMA DE 600 KG;173/2023 - 07/12/2023
EO;223882;16/07/2020;81300;4;AMAZONAS-AM;Agregada ao Processo;B009;190018814;CAMINHONETE CARGA FURGAO CAPACIDADE MÍNIMA DE 600 KG;41/2021 - 24/05/2021
EO;223877;16/07/2020;81300;1;PARÁ-PA;Agregada ao Processo;B004;190018814;CAMINHONETE CARGA FURGAO CAPACIDADE MÍNIMA DE 600 KG;41/2021 - 24/05/2021
EO;223876;16/07/2020;81300;8;RIO GRANDE DO NORTE-RN;Agregada ao Processo;B003;190018814;CAMINHONETE CARGA FURGAO CAPACIDADE MÍNIMA DE 600 KG;41/2021 - 24/05/2021
PO;1294248;18/05/2020;81300;4;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018814;CAMINHONETE CARGA FURGAO CAPACIDADE MÍNIMA DE 600 KG;90/2019 - 15/05/2019
EO;228923;14/12/2020;81300;1;DISTRITO FEDERAL-DF  ;Agregada ao Processo;B007;190018814;CAMINHONETE CARGA FURGAO CAPACIDADE MÍNIMA DE 600 KG;95/2021 - 24/05/2021
EO;228922;14/12/2020;81300;1;MATO-GROSSO DO SUL - MS;Agregada ao Processo;B006;190018814;CAMINHONETE CARGA FURGAO CAPACIDADE MÍNIMA DE 600 KG;95/2021 - 24/05/2021
EO;228924;14/12/2020;81300;2;SÃO PAULO - SP;Agregada ao Processo;B008;190018814;CAMINHONETE CARGA FURGAO CAPACIDADE MÍNIMA DE 600 KG;95/2021 - 24/05/2021
EO;243786;22/10/2021;87000;2;AMAZONAS-AM;Agregada ao Processo;B009;190018814;CAMINHONETE CARGA FURGAO CAPACIDADE MÍNIMA DE 600 KG;98/2023 - 04/05/2023
EO;265662;02/02/2023;122000;2;BAHIA-BA ;Agregada ao Processo;B002;190018814;CAMINHONETE CARGA FURGAO CAPACIDADE MÍNIMA DE 600 KG;98/2023 - 04/05/2023
EO;265663;02/02/2023;122000;2;PARÁ-PA  ;Agregada ao Processo;B004;190018814;CAMINHONETE CARGA FURGAO CAPACIDADE MÍNIMA DE 600 KG;98/2023 - 04/05/2023
EO;265658;02/02/2023;122000;2;RIO GRANDE DO NORTE-RN  ;Agregada ao Processo;B003;190018814;CAMINHONETE CARGA FURGAO CAPACIDADE MÍNIMA DE 600 KG;98/2023 - 04/05/2023
EO;265667;02/02/2023;122000;2;RIO GRANDE DO SUL-RS ;Agregada ao Processo;B005;190018814;CAMINHONETE CARGA FURGAO CAPACIDADE MÍNIMA DE 600 KG;98/2023 - 04/05/2023
EO;265656;02/02/2023;122000;4;RIO DE JANEIRO - RJ;Parcialmente Atendida;B001;190018814;CAMINHONETE CARGA FURGAO CAPACIDADE MÍNIMA DE 600 KG;98/2023 - 04/05/2023
PO;1348999;03/10/2023;148400;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018814;CAMINHONETE CARGA FURGAO CAPACIDADE MÍNIMA DE 600 KG;98/2023 - 04/05/2023
PO;1366496;05/08/2024;124000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018814;CAMINHONETE CARGA FURGAO CAPACIDADE MÍNIMA DE 600 KG;98/2023 - 04/05/2023
EO;273845;24/07/2024;180211,3;2;AMAZONAS-AM;Agregada ao Processo;B009;190018819;CAMINHONETE CARGA FURGAO ISOTERMICO CAP MIN 2000 KG;115/2024 - 11/12/2024
EO;273840;24/07/2024;180211,3;2;BAHIA-BA ;Agregada ao Processo;B002;190018819;CAMINHONETE CARGA FURGAO ISOTERMICO CAP MIN 2000 KG;115/2024 - 11/12/2024
EO;273844;24/07/2024;180211,3;2;MATO-GROSSO DO SUL - MS;Agregada ao Processo;B006;190018819;CAMINHONETE CARGA FURGAO ISOTERMICO CAP MIN 2000 KG;115/2024 - 11/12/2024
EO;273842;24/07/2024;180211,3;2;PARÁ-PA  ;Agregada ao Processo;B004;190018819;CAMINHONETE CARGA FURGAO ISOTERMICO CAP MIN 2000 KG;115/2024 - 11/12/2024
EO;273841;24/07/2024;180211,3;2;RIO GRANDE DO NORTE-RN  ;Agregada ao Processo;B003;190018819;CAMINHONETE CARGA FURGAO ISOTERMICO CAP MIN 2000 KG;115/2024 - 11/12/2024
EO;273843;24/07/2024;180211,3;2;RIO GRANDE DO SUL-RS ;Agregada ao Processo;B005;190018819;CAMINHONETE CARGA FURGAO ISOTERMICO CAP MIN 2000 KG;115/2024 - 11/12/2024
EO;273839;24/07/2024;180211,3;3;RIO DE JANEIRO - RJ;Agregada ao Processo;B001;190018819;CAMINHONETE CARGA FURGAO ISOTERMICO CAP MIN 2000 KG;115/2024 - 11/12/2024
EO;212421;15/01/2020;179900;2;RIO DE JANEIRO - RJ;Agregada ao Processo;B001;190018819;CAMINHONETE CARGA FURGAO ISOTERMICO CAP MIN 2000 KG;54/2020 - 05/03/2020
EO;267842;14/04/2023;180211,3;2;AMAZONAS-AM;Agregada ao Processo;B009;190018819;CAMINHONETE CARGA FURGAO ISOTERMICO CAP MIN 2000 KG;98/2023 - 04/05/2023
EO;267837;14/04/2023;180211,3;2;BAHIA-BA ;Agregada ao Processo;B002;190018819;CAMINHONETE CARGA FURGAO ISOTERMICO CAP MIN 2000 KG;98/2023 - 04/05/2023
EO;267841;14/04/2023;180211,3;2;MATO-GROSSO DO SUL - MS;Agregada ao Processo;B006;190018819;CAMINHONETE CARGA FURGAO ISOTERMICO CAP MIN 2000 KG;98/2023 - 04/05/2023
EO;267839;14/04/2023;180211,3;2;PARÁ-PA  ;Agregada ao Processo;B004;190018819;CAMINHONETE CARGA FURGAO ISOTERMICO CAP MIN 2000 KG;98/2023 - 04/05/2023
EO;267838;14/04/2023;180211,3;2;RIO GRANDE DO NORTE-RN  ;Agregada ao Processo;B003;190018819;CAMINHONETE CARGA FURGAO ISOTERMICO CAP MIN 2000 KG;98/2023 - 04/05/2023
EO;267840;14/04/2023;180211,3;2;RIO GRANDE DO SUL-RS ;Agregada ao Processo;B005;190018819;CAMINHONETE CARGA FURGAO ISOTERMICO CAP MIN 2000 KG;98/2023 - 04/05/2023
EO;267836;14/04/2023;180211,3;3;RIO DE JANEIRO - RJ;Agregada ao Processo;B001;190018819;CAMINHONETE CARGA FURGAO ISOTERMICO CAP MIN 2000 KG;98/2023 - 04/05/2023
EO;244279;05/11/2021;76099;2;BAHIA-BA ;Agregada ao Processo;B002;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;142/2022 - 15/08/2022
EO;244284;05/11/2021;76099;2;DISTRITO FEDERAL-DF  ;Agregada ao Processo;B007;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;142/2022 - 15/08/2022
EO;244283;05/11/2021;76099;1;MATO-GROSSO DO SUL - MS;Agregada ao Processo;B006;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;142/2022 - 15/08/2022
EO;244281;05/11/2021;76099;1;PARÁ-PA  ;Agregada ao Processo;B004;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;142/2022 - 15/08/2022
EO;244280;05/11/2021;76099;1;RIO GRANDE DO NORTE-RN  ;Agregada ao Processo;B003;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;142/2022 - 15/08/2022
EO;244282;05/11/2021;76099;1;RIO GRANDE DO SUL-RS ;Agregada ao Processo;B005;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;142/2022 - 15/08/2022
EO;244285;05/11/2021;76099;3;SÃO PAULO - SP;Agregada ao Processo;B008;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;142/2022 - 15/08/2022
EO;244286;05/11/2021;76099;2;AMAZONAS-AM;Parcialmente Atendida;B009;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;142/2022 - 15/08/2022
EO;244278;05/11/2021;76099;5;RIO DE JANEIRO - RJ;Parcialmente Atendida;B001;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;142/2022 - 15/08/2022
PO;1329557;25/11/2022;126000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;142/2022 - 15/08/2022
PO;1329554;25/11/2022;126000;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;142/2022 - 15/08/2022
PO;1330274;02/12/2022;126000;1;AMAZONAS - AM;Com Ordem de Compra;B009;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;142/2022 - 15/08/2022
EO;270810;05/06/2023;126000;3;AMAZONAS-AM;Agregada ao Processo;B009;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;146/2023 - 22/06/2023
EO;270803;05/06/2023;126000;2;BAHIA-BA ;Agregada ao Processo;B002;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;146/2023 - 22/06/2023
EO;270808;05/06/2023;126000;3;DISTRITO FEDERAL-DF  ;Agregada ao Processo;B007;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;146/2023 - 22/06/2023
EO;270807;05/06/2023;126000;3;MATO-GROSSO DO SUL - MS;Agregada ao Processo;B006;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;146/2023 - 22/06/2023
EO;270805;05/06/2023;126000;2;PARÁ-PA  ;Agregada ao Processo;B004;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;146/2023 - 22/06/2023
EO;270804;05/06/2023;126000;2;RIO GRANDE DO NORTE-RN  ;Agregada ao Processo;B003;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;146/2023 - 22/06/2023
EO;270806;05/06/2023;126000;3;RIO GRANDE DO SUL-RS ;Agregada ao Processo;B005;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;146/2023 - 22/06/2023
EO;270809;05/06/2023;126000;3;SÃO PAULO - SP;Parcialmente Atendida;B008;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;146/2023 - 22/06/2023
EO;270802;05/06/2023;126000;5;RIO DE JANEIRO - RJ;Parcialmente Atendida;B001;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;146/2023 - 22/06/2023
PO;1351866;24/11/2023;125796,01;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;146/2023 - 22/06/2023
PO;1364649;25/07/2024;125796,01;1;RIO DE JANEIRO - RJ;Aguardando OC;B001;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;146/2023 - 22/06/2023
PO;1352770;01/12/2023;125796,01;1;SÃO PAULO - SP;Com Ordem de Compra;B008;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;146/2023 - 22/06/2023
EO;228921;14/12/2020;63570;1;AMAZONAS-AM;Agregada ao Processo;B009;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;37/2021 - 04/02/2021
EO;228919;14/12/2020;63570;1;DISTRITO FEDERAL-DF  ;Agregada ao Processo;B007;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;37/2021 - 04/02/2021
EO;228918;14/12/2020;63570;3;MATO-GROSSO DO SUL - MS;Agregada ao Processo;B006;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;37/2021 - 04/02/2021
EO;228916;14/12/2020;63570;1;PARÁ-PA  ;Agregada ao Processo;B004;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;37/2021 - 04/02/2021
EO;228915;14/12/2020;63570;1;RIO GRANDE DO NORTE-RN  ;Agregada ao Processo;B003;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;37/2021 - 04/02/2021
EO;228917;14/12/2020;63570;1;RIO GRANDE DO SUL-RS ;Agregada ao Processo;B005;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;37/2021 - 04/02/2021
EO;228920;14/12/2020;63570;1;SÃO PAULO - SP;Agregada ao Processo;B008;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;37/2021 - 04/02/2021
EO;228914;14/12/2020;63570;1;BAHIA-BA ;Parcialmente Atendida;B002;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;37/2021 - 04/02/2021
EO;228913;14/12/2020;63570;3;RIO DE JANEIRO - RJ;Parcialmente Atendida;B001;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;37/2021 - 04/02/2021
PO;1311988;14/12/2021;76099;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;37/2021 - 04/02/2021
PO;1312302;06/01/2022;76099;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;37/2021 - 04/02/2021
PO;1309172;19/10/2021;76099;1;BAHIA - BA;Com Ordem de Compra;B002;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;37/2021 - 04/02/2021
EO;211936;10/01/2020;63571;2;AMAZONAS-AM;Agregada ao Processo;B009;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;54/2020 - 05/03/2020
EO;211929;10/01/2020;63571;3;BAHIA-BA ;Agregada ao Processo;B002;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;54/2020 - 05/03/2020
EO;211934;10/01/2020;63571;2;DISTRITO FEDERAL-DF  ;Agregada ao Processo;B007;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;54/2020 - 05/03/2020
EO;211933;04/03/2020;63571;7;MATO-GROSSO DO SUL - MS;Agregada ao Processo;B006;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;54/2020 - 05/03/2020
EO;211930;10/01/2020;63571;2;RIO GRANDE DO NORTE-RN  ;Agregada ao Processo;B003;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;54/2020 - 05/03/2020
EO;211932;10/01/2020;63571;2;RIO GRANDE DO SUL-RS ;Agregada ao Processo;B005;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;54/2020 - 05/03/2020
EO;211935;10/01/2020;63571;2;SÃO PAULO - SP;Agregada ao Processo;B008;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;54/2020 - 05/03/2020
EO;211931;10/01/2020;63571;2;PARÁ-PA  ;Parcialmente Atendida;B004;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;54/2020 - 05/03/2020
EO;211928;10/01/2020;63571;7;RIO DE JANEIRO - RJ;Parcialmente Atendida;B001;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;54/2020 - 05/03/2020
PO;1300054;02/12/2020;63570;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;54/2020 - 05/03/2020
PO;1297889;17/08/2020;66400;1;RIO DE JANEIRO - RJ;Aguardando OC;B001;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;54/2020 - 05/03/2020
PO;1300053;02/12/2020;63570;1;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;54/2020 - 05/03/2020
PO;1298551;06/10/2020;66400;1;RIO DE JANEIRO - RJ;Aguardando OC;B001;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;54/2020 - 05/03/2020
PO;1299512;30/11/2020;63570;2;RIO DE JANEIRO - RJ;Com Ordem de Compra;B001;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;54/2020 - 05/03/2020
PO;1300593;07/12/2020;63570;1;PARÁ-PA  ;Aguardando OC;B004;190018812;CAMINHONETE CARGA PICK-UP CAP MIN  600 KG;54/2020 - 05/03/2020
EO;219077;20/02/2020;86643,5;2;AMAZONAS-AM;Agregada ao Processo;B009;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;107/2020 - 29/04/2020
EO;219073;20/02/2020;86643,5;2;RIO GRANDE DO SUL-RS ;Agregada ao Processo;B005;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;107/2020 - 29/04/2020
EO;219075;20/02/2020;86643,5;2;DISTRITO FEDERAL-DF;Parcialmente Atendida;B007;190026969;CAMIONETA P/ TRANSPORTAR  PASSAGEIROS;107/2020 - 29/04/2020
